user_id,user_name,message_content,send_time,message_type,chat_room,device_type,message_length
user_1170,赵勇,[image_message],2024-06-13 05:12:26,image,游戏开黑群,Web,72
user_1966,吴洋,[voice_message],2024-02-19 18:42:18,voice,工作通知群,iOS,30
user_1037,张军,[image_message],2024-01-02 06:00:13,image,工作通知群,Android,92
user_1839,王丽,这个功能很好用,2024-07-02 19:36:43,text,游戏开黑群,Windows,7
user_1379,黄强,[image_message],2024-10-06 10:21:28,image,技术交流群,Web,42
user_1284,李静,[voice_message],2024-05-06 03:25:34,voice,游戏开黑群,iOS,99
user_1023,杨秀英,[image_message],2024-02-07 20:38:14,image,技术交流群,Mac,59
user_1728,赵磊,[image_message],2024-02-25 10:51:05,image,技术交流群,Android,36
user_1511,杨娟,[voice_message],2024-07-22 20:17:50,voice,游戏开黑群,Mac,77
user_1639,王芳,[voice_message],2024-04-25 01:04:36,voice,学习小组,Android,81
user_1930,陈敏,API文档更新了,2024-10-24 06:25:43,text,工作通知群,Windows,8
user_1708,周丽,[image_message],2024-04-21 08:37:23,image,生活闲聊群,Android,41
user_1245,刘伟,这个功能很好用,2024-12-03 00:39:46,text,游戏开黑群,Mac,7
user_1591,赵洋,[image_message],2024-08-01 03:04:43,image,工作通知群,Mac,28
user_1566,周伟,[image_message],2024-09-23 20:00:57,image,游戏开黑群,Android,96
user_1179,王敏,[image_message],2024-07-23 18:59:06,image,技术交流群,iOS,79
user_1557,赵磊,项目进度如何？,2024-03-19 01:14:21,text,学习小组,Mac,7
user_1372,张敏,[image_message],2024-07-04 20:26:40,image,生活闲聊群,Android,11
user_1147,李强,[voice_message],2024-01-28 05:24:02,voice,工作通知群,Web,35
user_1878,吴勇,今天的任务完成了,2024-04-30 21:21:03,text,游戏开黑群,Android,8
user_1682,赵娜,[image_message],2024-06-22 00:48:12,image,技术交流群,iOS,57
user_1792,黄秀英,[voice_message],2024-05-07 02:00:15,voice,生活闲聊群,Web,10
user_1352,陈强,[voice_message],2024-10-31 01:02:36,voice,工作通知群,Web,54
user_1125,吴军,大家好！,2024-09-22 17:00:05,text,工作通知群,Android,4
user_1159,杨杰,[image_message],2024-03-18 00:52:10,image,工作通知群,Web,89
user_1523,李静,[voice_message],2024-03-30 17:49:41,voice,学习小组,Mac,27
user_1541,黄静,推荐一本好书,2024-07-24 08:22:29,text,游戏开黑群,Mac,6
user_1908,赵娟,[voice_message],2024-01-10 15:55:52,voice,学习小组,Android,53
user_1014,赵秀英,[voice_message],2024-07-15 17:53:00,voice,工作通知群,Android,31
user_1488,吴静,[image_message],2024-03-04 11:57:40,image,技术交流群,iOS,80
user_1379,黄涛,[voice_message],2024-11-06 18:32:01,voice,生活闲聊群,Mac,64
user_1088,张芳,[image_message],2024-10-01 21:56:33,image,生活闲聊群,Web,19
user_1808,吴军,[voice_message],2024-08-13 21:45:47,voice,生活闲聊群,Windows,19
user_1874,张静,[image_message],2024-11-22 09:00:45,image,工作通知群,Web,49
user_1107,黄敏,[image_message],2024-10-18 15:00:51,image,生活闲聊群,Web,12
user_1813,周伟,这个问题怎么解决？,2024-01-27 00:56:28,text,游戏开黑群,iOS,9
user_1074,张娜,大家好！,2024-08-31 10:52:21,text,学习小组,iOS,4
user_1731,王静,有人在线吗？,2024-08-31 22:16:39,text,技术交流群,Web,6
user_1585,赵军,[image_message],2024-12-11 19:42:29,image,游戏开黑群,iOS,12
user_1061,杨娜,[voice_message],2024-06-08 22:48:37,voice,工作通知群,Mac,100
user_1200,杨强,这个问题怎么解决？,2024-03-21 13:46:51,text,游戏开黑群,Android,9
user_1269,吴强,[image_message],2024-05-02 15:15:14,image,学习小组,Windows,88
user_1332,李军,新人报到，请多关照,2024-02-09 12:15:53,text,技术交流群,Web,9
user_1913,赵秀英,[image_message],2024-11-12 18:16:03,image,生活闲聊群,iOS,83
user_1408,吴洋,求助，这个bug怎么解决,2024-06-01 06:38:04,text,技术交流群,Web,12
user_1617,陈娟,[voice_message],2024-03-29 04:15:32,voice,学习小组,Windows,47
user_1903,吴杰,[voice_message],2024-03-14 06:31:14,voice,游戏开黑群,Mac,18
user_1739,陈勇,[image_message],2024-01-02 23:26:46,image,学习小组,Android,61
user_1580,杨磊,[image_message],2024-06-09 17:54:03,image,学习小组,iOS,70
user_1829,黄强,[voice_message],2024-07-09 05:27:11,voice,游戏开黑群,Web,24
user_1513,赵娟,[voice_message],2024-03-08 18:42:18,voice,生活闲聊群,Web,89
user_1669,周芳,明白了,2024-05-19 12:22:24,text,学习小组,Web,3
user_1776,吴涛,[voice_message],2024-02-22 11:16:51,voice,游戏开黑群,Mac,66
user_1870,陈杰,[image_message],2024-01-20 10:31:12,image,生活闲聊群,Web,34
user_1347,王强,[image_message],2024-02-21 03:55:01,image,生活闲聊群,Mac,100
user_1701,周勇,[voice_message],2024-09-23 04:41:11,voice,游戏开黑群,Mac,32
user_1490,李涛,谢谢分享！,2024-01-14 00:45:16,text,学习小组,iOS,5
user_1651,李娟,API文档更新了,2024-05-29 03:03:02,text,技术交流群,iOS,8
user_1835,张洋,[voice_message],2024-03-21 12:48:16,voice,游戏开黑群,Mac,61
user_1043,黄洋,[image_message],2024-05-04 16:17:34,image,工作通知群,Android,72
user_1325,李洋,[image_message],2024-01-30 10:38:00,image,工作通知群,iOS,20
user_1892,赵涛,[voice_message],2024-02-08 17:17:20,voice,游戏开黑群,iOS,41
user_1374,杨涛,周末有一起打球的吗？,2024-05-20 13:31:54,text,游戏开黑群,Windows,10
user_1133,杨伟,[voice_message],2024-10-17 01:55:32,voice,生活闲聊群,Web,49
user_1117,刘静,[voice_message],2024-12-26 19:37:17,voice,游戏开黑群,iOS,33
user_1873,张磊,[image_message],2024-11-19 01:10:00,image,工作通知群,Web,19
user_1889,赵强,[voice_message],2024-07-19 10:56:44,voice,技术交流群,Mac,93
user_1238,王娟,[voice_message],2024-10-02 20:27:31,voice,工作通知群,Web,22
user_1684,张秀英,[voice_message],2024-08-05 19:34:51,voice,游戏开黑群,Windows,13
user_1749,陈涛,[voice_message],2024-12-09 05:30:36,voice,游戏开黑群,Windows,42
user_1579,黄秀英,[image_message],2024-08-22 14:13:05,image,游戏开黑群,iOS,21
user_1117,黄丽,[image_message],2024-01-10 09:30:42,image,学习小组,Android,55
user_1428,赵勇,[image_message],2024-05-23 00:49:04,image,学习小组,Android,59
user_1698,杨磊,项目进度如何？,2024-07-31 01:53:50,text,学习小组,iOS,7
user_1368,李涛,[image_message],2024-10-19 10:52:12,image,游戏开黑群,Mac,44
user_1605,陈涛,项目进度如何？,2024-06-09 03:43:13,text,学习小组,Android,7
user_1013,王秀英,这个功能很好用,2024-05-03 01:40:51,text,生活闲聊群,Windows,7
user_1169,陈强,[image_message],2024-06-19 06:20:37,image,学习小组,Web,73
user_1004,李娜,有人会Python吗？,2024-10-28 13:05:09,text,学习小组,Android,11
user_1453,周洋,[image_message],2024-11-05 12:40:17,image,游戏开黑群,iOS,20
user_1776,王娟,[image_message],2024-07-06 04:33:41,image,生活闲聊群,Android,92
user_1163,黄涛,[voice_message],2024-12-19 17:50:33,voice,学习小组,Mac,69
user_1014,吴涛,[voice_message],2024-02-16 10:56:50,voice,生活闲聊群,Mac,36
user_1486,吴涛,有人会Python吗？,2024-10-23 03:59:32,text,技术交流群,iOS,11
user_1354,赵敏,[voice_message],2024-02-10 04:52:23,voice,技术交流群,Android,45
user_1138,赵军,[voice_message],2024-06-01 22:32:14,voice,生活闲聊群,Android,10
user_1728,李秀英,明白了,2024-01-22 16:18:01,text,学习小组,Mac,3
user_1735,杨洋,[voice_message],2024-05-01 06:15:10,voice,工作通知群,Android,97
user_1326,黄秀英,[voice_message],2024-03-19 00:58:02,voice,技术交流群,Mac,14
user_1293,李涛,[image_message],2024-05-13 21:14:38,image,生活闲聊群,Android,82
user_1556,黄丽,有人在线吗？,2024-09-13 17:15:05,text,生活闲聊群,Mac,6
user_1976,杨杰,学习到了新知识,2024-02-05 11:56:05,text,游戏开黑群,Android,7
user_1200,黄秀英,[image_message],2024-06-26 15:31:12,image,生活闲聊群,Android,47
user_1770,赵伟,[image_message],2024-08-26 21:33:52,image,技术交流群,Android,16
user_1548,杨磊,[voice_message],2024-04-02 23:13:40,voice,学习小组,iOS,81
user_1159,张勇,[image_message],2024-03-31 13:03:13,image,游戏开黑群,Web,12
user_1598,张静,[voice_message],2024-02-07 07:59:24,voice,技术交流群,Windows,22
user_1605,陈涛,[voice_message],2024-05-17 14:40:16,voice,生活闲聊群,Windows,63
user_1041,黄娜,[voice_message],2024-04-10 01:11:18,voice,生活闲聊群,iOS,11
user_1423,张秀英,API文档更新了,2024-04-01 20:37:41,text,工作通知群,Android,8
user_1624,黄娟,[image_message],2024-02-23 14:18:01,image,生活闲聊群,iOS,86
user_1862,周敏,[image_message],2024-07-24 09:28:02,image,生活闲聊群,Android,52
user_1283,张伟,[voice_message],2024-11-03 14:44:08,voice,生活闲聊群,Mac,63
user_1897,黄娟,[voice_message],2024-01-20 07:02:20,voice,技术交流群,Mac,19
user_1157,张杰,服务器挂了，紧急处理,2024-02-20 10:29:25,text,工作通知群,Web,10
user_1144,李强,[voice_message],2024-08-23 01:35:25,voice,技术交流群,Windows,13
user_1612,张涛,[image_message],2024-01-18 22:27:45,image,学习小组,Android,85
user_1931,陈静,[image_message],2024-05-01 20:37:54,image,生活闲聊群,Web,20
user_1407,李娜,今天的任务完成了,2024-04-23 23:39:19,text,游戏开黑群,Web,8
user_1657,黄军,[image_message],2024-03-08 05:50:16,image,学习小组,Windows,29
user_1025,刘敏,[voice_message],2024-05-07 18:27:40,voice,技术交流群,iOS,84
user_1061,杨磊,[voice_message],2024-04-05 00:06:35,voice,生活闲聊群,Mac,52
user_1685,周娜,[voice_message],2024-12-05 18:33:30,voice,技术交流群,Windows,73
user_1836,黄敏,学习到了新知识,2024-08-27 13:36:52,text,游戏开黑群,iOS,7
user_1924,陈勇,服务器挂了，紧急处理,2024-02-29 20:39:03,text,工作通知群,Web,10
user_1927,周娟,[image_message],2024-12-27 15:41:00,image,生活闲聊群,Windows,40
user_1913,王芳,[voice_message],2024-02-05 21:52:38,voice,游戏开黑群,Windows,75
user_1822,赵涛,[voice_message],2024-07-31 21:15:59,voice,学习小组,Android,14
user_1572,李芳,项目进度如何？,2024-03-12 10:28:38,text,学习小组,Android,7
user_1922,吴伟,[image_message],2024-10-28 15:54:19,image,生活闲聊群,Web,56
user_1579,刘涛,[voice_message],2024-04-08 19:11:49,voice,游戏开黑群,Mac,58
user_1977,张涛,[voice_message],2024-08-23 00:19:20,voice,学习小组,Mac,77
user_1774,杨敏,[image_message],2024-07-28 10:15:44,image,生活闲聊群,Android,14
user_1052,陈杰,[image_message],2024-10-10 04:12:47,image,工作通知群,iOS,97
user_1977,陈娜,有人在线吗？,2024-06-06 08:24:35,text,学习小组,Android,6
user_1684,刘军,生日快乐！,2024-07-24 04:36:08,text,工作通知群,Web,5
user_1054,吴敏,有人在线吗？,2024-12-17 23:17:19,text,生活闲聊群,Windows,6
user_1123,陈勇,[image_message],2024-01-29 12:56:54,image,生活闲聊群,Web,10
user_1528,刘敏,项目进度如何？,2024-06-11 18:39:28,text,游戏开黑群,Mac,7
user_1612,李强,[image_message],2024-08-07 18:53:37,image,工作通知群,Windows,29
user_1304,张娟,有人会Python吗？,2024-11-03 13:43:09,text,工作通知群,Android,11
user_1372,周磊,[voice_message],2024-08-30 23:11:38,voice,技术交流群,Web,24
user_1267,张涛,[image_message],2024-05-19 19:46:27,image,学习小组,Mac,64
user_1581,陈磊,[image_message],2024-08-08 03:27:48,image,生活闲聊群,iOS,37
user_1732,吴伟,学习到了新知识,2024-12-01 13:17:27,text,游戏开黑群,iOS,7
user_1288,吴芳,[voice_message],2024-03-20 03:41:26,voice,工作通知群,Android,10
user_1498,王秀英,[voice_message],2024-01-01 14:20:55,voice,学习小组,iOS,71
user_1186,吴秀英,[image_message],2024-03-26 04:52:42,image,技术交流群,Android,45
user_1929,王丽,[image_message],2024-10-21 17:26:19,image,学习小组,Web,78
user_1590,吴磊,[voice_message],2024-12-28 11:49:33,voice,工作通知群,Web,67
user_1124,张丽,[voice_message],2024-04-11 06:06:08,voice,游戏开黑群,Web,51
user_1039,张强,今天的任务完成了,2024-08-29 05:16:18,text,工作通知群,Android,8
user_1551,吴伟,[voice_message],2024-10-10 03:39:05,voice,工作通知群,Web,24
user_1882,张敏,[image_message],2024-07-24 12:22:43,image,技术交流群,Android,45
user_1688,吴强,[voice_message],2024-10-05 10:37:31,voice,工作通知群,Mac,45
user_1460,李敏,[voice_message],2024-07-30 12:32:17,voice,游戏开黑群,Windows,48
user_1163,杨磊,[image_message],2024-09-12 22:47:46,image,生活闲聊群,Web,83
user_1352,周涛,新人报到，请多关照,2024-04-19 20:32:59,text,游戏开黑群,Mac,9
user_1524,周磊,[voice_message],2024-04-19 02:12:41,voice,生活闲聊群,Web,33
user_1100,王洋,[voice_message],2024-12-25 02:54:30,voice,游戏开黑群,iOS,89
user_1525,赵洋,有人会Python吗？,2024-12-30 18:49:54,text,学习小组,Web,11
user_1985,周静,[voice_message],2024-05-25 20:15:04,voice,工作通知群,Web,86
user_1861,陈杰,[voice_message],2024-03-01 07:10:59,voice,工作通知群,Mac,72
user_1691,李军,[image_message],2024-12-06 21:25:01,image,游戏开黑群,iOS,32
user_1885,王磊,[image_message],2024-09-07 01:56:26,image,学习小组,Mac,76
user_1666,王丽,[image_message],2024-11-27 14:39:06,image,生活闲聊群,Windows,98
user_1517,杨秀英,生日快乐！,2024-08-01 02:37:04,text,工作通知群,iOS,5
user_1029,吴伟,API文档更新了,2024-04-09 19:42:13,text,生活闲聊群,Android,8
user_1287,赵杰,[voice_message],2024-05-14 11:15:28,voice,学习小组,Android,38
user_1760,吴敏,周末有一起打球的吗？,2024-12-13 03:50:00,text,游戏开黑群,Web,10
user_1609,赵芳,[voice_message],2024-08-13 20:20:29,voice,生活闲聊群,Web,12
user_1044,吴娟,[image_message],2024-02-29 02:59:38,image,学习小组,Android,94
user_1568,黄芳,[voice_message],2024-12-22 04:02:56,voice,生活闲聊群,Web,27
user_1583,吴伟,[image_message],2024-03-10 23:41:25,image,学习小组,Windows,13
user_1745,刘杰,[voice_message],2024-07-16 01:02:01,voice,工作通知群,Web,52
user_1623,张杰,[image_message],2024-12-06 17:25:18,image,技术交流群,Android,89
user_1089,李涛,周末有什么计划？,2024-04-01 12:50:48,text,游戏开黑群,Windows,8
user_1347,吴娜,[voice_message],2024-02-10 14:43:46,voice,游戏开黑群,Web,22
user_1687,李杰,[voice_message],2024-09-21 20:29:39,voice,生活闲聊群,Web,94
user_1587,杨杰,谢谢分享！,2024-04-02 20:07:57,text,生活闲聊群,iOS,5
user_1546,杨娟,[voice_message],2024-02-23 12:09:35,voice,学习小组,Windows,11
user_1849,刘娟,[voice_message],2024-10-22 22:05:38,voice,学习小组,Mac,57
user_1989,吴涛,[image_message],2024-06-03 03:49:19,image,生活闲聊群,Web,67
user_1993,赵勇,[voice_message],2024-06-18 02:17:01,voice,生活闲聊群,Android,20
user_1133,赵丽,[voice_message],2024-08-01 12:05:55,voice,工作通知群,Mac,24
user_1575,张静,[image_message],2024-11-30 13:10:16,image,学习小组,iOS,55
user_1859,赵强,[voice_message],2024-06-14 07:53:42,voice,技术交流群,iOS,47
user_1460,张丽,[voice_message],2024-03-31 04:57:30,voice,生活闲聊群,Windows,73
user_1049,赵伟,谢谢分享！,2024-08-04 03:24:34,text,工作通知群,Windows,5
user_1568,王敏,[voice_message],2024-10-07 03:42:07,voice,工作通知群,Android,71
user_1573,刘伟,[image_message],2024-02-28 01:45:17,image,学习小组,Mac,82
user_1474,吴军,有人会Python吗？,2024-06-11 09:38:50,text,学习小组,Mac,11
user_1459,王娜,[voice_message],2024-10-28 00:50:12,voice,生活闲聊群,Android,90
user_1135,吴军,[voice_message],2024-12-20 22:28:40,voice,生活闲聊群,Web,33
user_1608,杨强,推荐一本好书,2024-12-28 19:57:02,text,技术交流群,Web,6
user_1286,刘强,[voice_message],2024-12-24 23:57:00,voice,游戏开黑群,iOS,89
user_1922,陈敏,[voice_message],2024-02-27 08:01:11,voice,技术交流群,Windows,83
user_1657,张涛,[voice_message],2024-06-10 00:58:15,voice,技术交流群,Mac,86
user_1440,李涛,[image_message],2024-10-09 01:16:19,image,游戏开黑群,Web,82
user_1586,赵杰,[image_message],2024-11-12 17:58:25,image,游戏开黑群,Mac,61
user_1810,李杰,[image_message],2024-01-30 13:50:46,image,工作通知群,Web,30
user_1154,杨芳,有人在线吗？,2024-11-06 12:03:45,text,生活闲聊群,Windows,6
user_1672,杨磊,新人报到，请多关照,2024-08-13 07:21:30,text,学习小组,Windows,9
user_1701,陈涛,[image_message],2024-05-07 10:02:09,image,技术交流群,Android,81
user_1839,杨勇,[image_message],2024-10-09 06:15:50,image,技术交流群,Mac,28
user_1299,王静,[voice_message],2024-04-08 04:59:17,voice,生活闲聊群,Windows,23
user_1213,周芳,[voice_message],2024-02-09 14:15:57,voice,游戏开黑群,Web,77
user_1466,黄强,[voice_message],2024-01-16 16:21:46,voice,游戏开黑群,Android,49
user_1044,黄丽,[image_message],2024-01-21 03:50:26,image,技术交流群,iOS,23
user_1795,刘洋,[voice_message],2024-10-18 23:22:42,voice,工作通知群,Web,59
user_1953,张强,这个问题怎么解决？,2024-07-11 22:45:42,text,技术交流群,Web,9
user_1659,李杰,服务器挂了，紧急处理,2024-05-23 18:35:33,text,学习小组,iOS,10
user_1136,周丽,[image_message],2024-09-09 05:54:32,image,工作通知群,Mac,41
user_1401,周勇,项目进度如何？,2024-05-27 04:35:41,text,技术交流群,Windows,7
user_1142,赵涛,有人在线吗？,2024-02-19 21:33:56,text,学习小组,Windows,6
user_1823,陈敏,新人报到，请多关照,2024-11-17 22:37:42,text,技术交流群,Windows,9
user_1688,王敏,[voice_message],2024-11-01 09:07:15,voice,技术交流群,iOS,48
user_1251,王秀英,[voice_message],2024-12-27 10:59:17,voice,学习小组,Web,71
user_1957,黄伟,[voice_message],2024-08-28 22:14:10,voice,工作通知群,Windows,19
user_1001,李伟,[image_message],2024-02-29 12:06:57,image,游戏开黑群,Mac,46
user_1880,杨强,[voice_message],2024-02-14 04:51:08,voice,技术交流群,Android,81
user_1689,刘伟,服务器挂了，紧急处理,2024-02-06 07:18:07,text,学习小组,iOS,10
user_1338,王洋,[image_message],2024-04-24 12:21:44,image,游戏开黑群,Web,61
user_1012,吴娜,[voice_message],2024-10-31 20:23:48,voice,学习小组,Web,22
user_1167,黄军,求助，这个bug怎么解决,2024-11-29 20:07:14,text,游戏开黑群,Windows,12
user_1608,赵伟,[image_message],2024-07-11 01:39:46,image,游戏开黑群,Mac,22
user_1762,周娜,[image_message],2024-04-19 10:47:49,image,游戏开黑群,Web,25
user_1147,杨秀英,大家好！,2024-03-27 21:28:18,text,生活闲聊群,Web,4
user_1537,刘静,API文档更新了,2024-03-06 22:24:16,text,生活闲聊群,Android,8
user_1118,王强,晚上一起吃饭吗？,2024-05-03 12:32:56,text,学习小组,Android,8
user_1869,吴敏,周末有一起打球的吗？,2024-10-15 23:09:03,text,学习小组,Web,10
user_1951,周芳,[voice_message],2024-09-11 08:26:16,voice,技术交流群,Android,89
user_1191,张涛,生日快乐！,2024-10-25 22:52:17,text,生活闲聊群,Web,5
user_1744,黄娜,[image_message],2024-09-25 00:34:08,image,学习小组,iOS,15
user_1754,李强,[voice_message],2024-09-04 09:07:29,voice,工作通知群,Windows,98
user_1348,王静,[voice_message],2024-04-11 10:35:08,voice,学习小组,Web,82
user_1968,黄勇,[image_message],2024-07-31 11:28:14,image,工作通知群,Web,66
user_1981,张涛,推荐一本好书,2024-11-07 09:06:03,text,学习小组,Mac,6
user_1484,周伟,这个问题怎么解决？,2024-12-01 11:55:31,text,工作通知群,Mac,9
user_1195,杨杰,服务器挂了，紧急处理,2024-03-04 17:07:18,text,生活闲聊群,Mac,10
user_1837,黄洋,[voice_message],2024-02-01 22:53:54,voice,生活闲聊群,Android,100
user_1526,杨芳,[image_message],2024-10-28 05:30:31,image,技术交流群,iOS,50
user_1572,陈丽,[image_message],2024-04-30 05:47:39,image,游戏开黑群,Android,78
user_1388,刘敏,[voice_message],2024-04-29 18:00:14,voice,工作通知群,Mac,31
user_1617,周军,谢谢分享！,2024-07-04 14:10:16,text,游戏开黑群,iOS,5
user_1190,杨强,[voice_message],2024-08-18 01:34:18,voice,生活闲聊群,iOS,56
user_1178,李秀英,生日快乐！,2024-05-01 04:47:21,text,技术交流群,Windows,5
user_1678,李伟,[voice_message],2024-03-23 22:34:33,voice,学习小组,Android,88
user_1234,黄勇,[image_message],2024-03-21 20:02:57,image,生活闲聊群,iOS,44
user_1574,刘丽,[image_message],2024-10-18 02:24:25,image,学习小组,Android,42
user_1392,陈娜,[voice_message],2024-08-07 21:08:44,voice,学习小组,Windows,94
user_1593,陈杰,[voice_message],2024-06-15 14:03:21,voice,学习小组,iOS,49
user_1309,张伟,[image_message],2024-07-31 00:36:47,image,生活闲聊群,Android,73
user_1896,周敏,谢谢分享！,2024-05-27 01:27:01,text,游戏开黑群,Mac,5
user_1588,王军,[image_message],2024-05-17 23:17:30,image,生活闲聊群,Web,64
user_1565,杨芳,[image_message],2024-09-15 19:10:24,image,工作通知群,Web,54
user_1978,李娜,明白了,2024-06-16 22:06:57,text,生活闲聊群,Web,3
user_1374,李洋,[voice_message],2024-01-09 09:26:16,voice,工作通知群,iOS,76
user_1832,黄娜,大家好！,2024-09-25 10:18:03,text,游戏开黑群,Windows,4
user_1965,王伟,[voice_message],2024-06-12 17:15:30,voice,技术交流群,Android,53
user_1555,吴静,[voice_message],2024-03-29 05:55:31,voice,工作通知群,Windows,38
user_1882,周洋,[voice_message],2024-01-12 01:43:40,voice,游戏开黑群,Android,20
user_1400,王芳,[voice_message],2024-07-11 20:52:02,voice,生活闲聊群,Mac,55
user_1864,李杰,谢谢分享！,2024-12-27 05:30:57,text,游戏开黑群,Windows,5
user_1424,李勇,[image_message],2024-09-20 06:56:18,image,学习小组,Windows,76
user_1393,赵磊,求助，这个bug怎么解决,2024-03-02 12:21:24,text,技术交流群,Web,12
user_1978,陈敏,有人在线吗？,2024-10-12 14:36:27,text,学习小组,iOS,6
user_1034,赵静,[image_message],2024-08-07 15:01:05,image,学习小组,Android,73
user_1621,吴涛,谢谢分享！,2024-03-17 22:13:54,text,生活闲聊群,Windows,5
user_1893,黄强,[voice_message],2024-06-21 22:37:12,voice,技术交流群,Mac,52
user_1545,张磊,[image_message],2024-03-26 11:49:50,image,学习小组,iOS,23
user_1394,赵军,会议几点开始？,2024-06-02 14:40:09,text,技术交流群,Mac,7
user_1566,李秀英,[image_message],2024-08-21 03:10:59,image,游戏开黑群,Mac,96
user_1904,王伟,[image_message],2024-06-24 02:18:17,image,生活闲聊群,Mac,71
user_1158,王娜,这个问题怎么解决？,2024-05-26 20:17:10,text,学习小组,Mac,9
user_1050,陈磊,[image_message],2024-01-17 15:15:32,image,游戏开黑群,Web,56
user_1149,王静,[image_message],2024-07-08 06:50:36,image,游戏开黑群,Web,73
user_1038,赵磊,[image_message],2024-08-18 00:34:43,image,游戏开黑群,Mac,25
user_1939,黄杰,[voice_message],2024-06-03 13:14:08,voice,生活闲聊群,Windows,12
user_1648,王娜,[voice_message],2024-05-15 09:07:52,voice,游戏开黑群,iOS,32
user_1299,王勇,[image_message],2024-07-11 12:03:20,image,工作通知群,Mac,75
user_1101,王娜,这个功能很好用,2024-10-28 00:38:36,text,游戏开黑群,Android,7
user_1654,周强,[voice_message],2024-12-15 04:33:41,voice,学习小组,Web,82
user_1569,黄军,[voice_message],2024-09-28 13:35:38,voice,游戏开黑群,Web,90
user_1147,赵强,[voice_message],2024-05-02 19:21:47,voice,工作通知群,Android,58
user_1034,王涛,[voice_message],2024-03-03 02:56:33,voice,技术交流群,iOS,89
user_1144,黄丽,有人在线吗？,2024-11-18 18:50:42,text,工作通知群,iOS,6
user_1607,刘伟,[voice_message],2024-02-04 06:41:37,voice,游戏开黑群,iOS,65
user_1492,李敏,[image_message],2024-08-31 14:25:32,image,生活闲聊群,Web,28
user_1432,张丽,周末有什么计划？,2024-08-07 23:56:48,text,生活闲聊群,iOS,8
user_1845,陈丽,[image_message],2024-04-03 22:33:09,image,技术交流群,Web,41
user_1430,李敏,[voice_message],2024-01-17 00:10:53,voice,技术交流群,Windows,15
user_1796,李洋,[voice_message],2024-11-18 18:22:49,voice,游戏开黑群,Windows,80
user_1187,陈军,新人报到，请多关照,2024-02-21 16:25:11,text,技术交流群,iOS,9
user_1612,周杰,[voice_message],2024-08-26 10:41:34,voice,游戏开黑群,Web,66
user_1921,陈丽,[voice_message],2024-08-05 16:59:18,voice,学习小组,Android,67
user_1341,李静,[image_message],2024-11-04 05:40:50,image,生活闲聊群,Windows,65
user_1092,黄勇,[image_message],2024-12-12 18:38:25,image,游戏开黑群,iOS,83
user_1325,李秀英,[image_message],2024-07-06 05:19:33,image,游戏开黑群,Mac,21
user_1995,刘敏,[image_message],2024-06-12 22:00:33,image,学习小组,Web,42
user_1730,陈敏,[image_message],2024-04-20 12:16:47,image,学习小组,Web,13
user_1789,陈敏,[voice_message],2024-05-13 14:24:57,voice,生活闲聊群,Mac,91
user_1988,周芳,[voice_message],2024-05-21 20:26:04,voice,工作通知群,Web,72
user_1678,刘勇,[image_message],2024-04-28 01:55:52,image,游戏开黑群,iOS,32
user_1532,周芳,周末有什么计划？,2024-09-02 07:44:26,text,游戏开黑群,Android,8
user_1610,李娜,[image_message],2024-01-24 06:50:21,image,生活闲聊群,iOS,77
user_1066,赵娟,[image_message],2024-01-09 21:11:58,image,学习小组,iOS,21
user_1049,张娟,[image_message],2024-05-06 21:06:20,image,工作通知群,Web,38
user_1527,陈丽,[image_message],2024-08-17 14:51:12,image,工作通知群,Mac,27
user_1192,刘伟,代码已经提交,2024-01-29 03:54:33,text,学习小组,iOS,6
user_1121,杨娟,[image_message],2024-05-03 01:18:59,image,学习小组,Android,93
user_1293,吴伟,周末有一起打球的吗？,2024-03-28 04:42:28,text,游戏开黑群,Android,10
user_1554,刘秀英,有人会Python吗？,2024-07-02 04:33:11,text,游戏开黑群,iOS,11
user_1813,陈敏,[image_message],2024-08-01 09:29:34,image,技术交流群,Windows,67
user_1641,吴磊,API文档更新了,2024-09-19 10:53:01,text,生活闲聊群,Mac,8
user_1234,赵娟,推荐一本好书,2024-05-21 05:39:01,text,技术交流群,Windows,6
user_1589,周勇,[image_message],2024-07-22 17:20:34,image,游戏开黑群,iOS,100
user_1092,李洋,[voice_message],2024-01-13 01:35:16,voice,工作通知群,Android,87
user_1888,王芳,[image_message],2024-08-12 17:10:30,image,学习小组,Web,69
user_1626,赵涛,[image_message],2024-10-03 16:45:36,image,游戏开黑群,Mac,55
user_1363,李敏,[image_message],2024-07-03 01:40:50,image,工作通知群,Android,100
user_1006,陈军,有人会Python吗？,2024-01-22 21:36:33,text,技术交流群,Android,11
user_1270,吴丽,谢谢分享！,2024-09-17 05:54:49,text,学习小组,Mac,5
user_1751,李洋,[voice_message],2024-01-18 22:25:11,voice,工作通知群,Web,86
user_1052,赵娟,[image_message],2024-01-10 14:07:28,image,工作通知群,Mac,83
user_1835,王秀英,今天的任务完成了,2024-09-23 15:58:17,text,游戏开黑群,iOS,8
user_1426,吴敏,[image_message],2024-07-06 01:26:27,image,学习小组,Android,92
user_1579,杨秀英,有人会Python吗？,2024-03-03 06:17:29,text,工作通知群,iOS,11
user_1579,陈静,[voice_message],2024-09-14 17:22:52,voice,学习小组,Windows,22
user_1104,张娜,生日快乐！,2024-10-31 07:52:54,text,学习小组,Windows,5
user_1863,赵军,[image_message],2024-02-28 03:07:36,image,生活闲聊群,Windows,57
