user_id,user_name,message_content,send_time,message_type,chat_room,device_type,message_length
user_1392,陈芳,项目进度如何？,2024-07-29 04:12:20,text,生活闲聊群,Web,7
user_1130,周磊,[image_message],2024-06-22 12:33:23,image,工作通知群,Windows,98
user_1696,王丽,[voice_message],2024-12-14 16:16:19,voice,游戏开黑群,iOS,44
user_1549,刘磊,[image_message],2024-12-19 08:16:25,image,游戏开黑群,iOS,46
user_1484,王秀英,[image_message],2024-12-02 10:14:14,image,技术交流群,iOS,79
user_1052,王强,[image_message],2024-06-27 07:09:28,image,游戏开黑群,Android,55
user_1780,周静,[voice_message],2024-11-29 09:20:14,voice,生活闲聊群,Web,13
user_1020,吴强,[voice_message],2024-11-07 14:45:28,voice,生活闲聊群,Mac,21
user_1813,王杰,[voice_message],2024-01-31 13:53:07,voice,生活闲聊群,Web,66
user_1136,陈强,这个问题怎么解决？,2024-10-19 07:04:52,text,技术交流群,Web,9
user_1762,杨伟,[image_message],2024-06-15 17:22:54,image,生活闲聊群,Mac,98
user_1664,李勇,[image_message],2024-09-03 21:27:20,image,技术交流群,Windows,34
user_1566,李强,[image_message],2024-02-13 23:43:45,image,学习小组,Windows,99
user_1275,赵静,[voice_message],2024-04-14 06:11:16,voice,工作通知群,Android,23
user_1091,吴娟,[voice_message],2024-08-21 08:31:49,voice,游戏开黑群,iOS,56
user_1855,陈娜,[image_message],2024-08-29 03:25:58,image,学习小组,iOS,12
user_1757,陈娟,[voice_message],2024-09-26 00:00:27,voice,技术交流群,iOS,65
user_1984,刘强,[image_message],2024-04-20 13:40:51,image,工作通知群,Windows,95
user_1606,吴丽,[voice_message],2024-04-02 15:06:46,voice,生活闲聊群,Android,10
user_1768,杨勇,[image_message],2024-05-15 04:56:42,image,技术交流群,Mac,96
user_1686,王强,[image_message],2024-01-08 19:36:38,image,技术交流群,Web,63
user_1575,王丽,[voice_message],2024-09-26 02:40:05,voice,学习小组,iOS,32
user_1576,周洋,这个功能很好用,2024-02-12 05:06:56,text,技术交流群,Android,7
user_1231,李军,[voice_message],2024-12-27 06:31:51,voice,生活闲聊群,Android,37
user_1371,张娜,周末有什么计划？,2024-08-19 16:44:59,text,工作通知群,Android,8
user_1712,周强,[voice_message],2024-05-10 04:09:55,voice,技术交流群,Windows,76
user_1869,杨杰,[image_message],2024-04-28 02:27:31,image,游戏开黑群,Android,30
user_1293,李伟,[voice_message],2024-07-17 11:11:40,voice,工作通知群,Web,74
user_1707,张军,晚上一起吃饭吗？,2024-01-08 09:02:19,text,学习小组,Android,8
user_1050,吴杰,晚上一起吃饭吗？,2024-05-12 04:48:54,text,技术交流群,Windows,8
user_1631,杨芳,[voice_message],2024-04-14 17:44:32,voice,学习小组,Mac,98
user_1768,张秀英,大家好！,2024-03-19 13:20:08,text,技术交流群,Windows,4
user_1266,周伟,[image_message],2024-11-05 02:06:23,image,技术交流群,Windows,97
user_1289,刘伟,[voice_message],2024-06-21 13:48:19,voice,生活闲聊群,Mac,30
user_1735,李娜,[voice_message],2024-11-30 16:48:55,voice,工作通知群,Windows,37
user_1252,李芳,[image_message],2024-12-28 18:17:18,image,游戏开黑群,iOS,95
user_1181,张娟,[voice_message],2024-09-14 22:12:25,voice,游戏开黑群,Mac,21
user_1125,周丽,代码已经提交,2024-11-03 11:34:03,text,学习小组,Android,6
user_1425,周洋,新人报到，请多关照,2024-03-29 23:05:01,text,学习小组,Mac,9
user_1765,李勇,[voice_message],2024-10-25 21:05:52,voice,游戏开黑群,Android,17
user_1517,李涛,[image_message],2024-02-02 02:18:11,image,工作通知群,Windows,91
user_1652,黄秀英,[image_message],2024-07-30 20:26:20,image,游戏开黑群,Windows,26
user_1107,杨丽,求助，这个bug怎么解决,2024-09-19 13:58:50,text,技术交流群,Android,12
user_1404,杨伟,服务器挂了，紧急处理,2024-10-26 20:20:55,text,学习小组,Android,10
user_1688,张敏,[voice_message],2024-08-24 11:28:32,voice,生活闲聊群,Web,45
user_1823,黄芳,[image_message],2024-03-12 20:56:41,image,游戏开黑群,Android,62
user_1675,李军,[image_message],2024-10-15 07:45:51,image,游戏开黑群,Web,33
user_1064,王军,这个功能很好用,2024-09-09 11:50:50,text,生活闲聊群,Mac,7
user_1120,杨丽,[voice_message],2024-07-10 20:33:07,voice,游戏开黑群,Mac,44
user_1525,李芳,[voice_message],2024-11-22 22:59:11,voice,游戏开黑群,Windows,63
user_1922,王磊,[image_message],2024-08-16 13:18:32,image,生活闲聊群,Web,35
user_1645,张丽,[image_message],2024-03-13 13:44:35,image,工作通知群,Web,60
user_1097,王杰,[voice_message],2024-05-28 22:43:13,voice,工作通知群,Windows,84
user_1707,张伟,周末有一起打球的吗？,2024-06-02 05:14:58,text,技术交流群,Android,10
user_1876,陈涛,[image_message],2024-01-30 00:55:29,image,学习小组,Android,64
user_1938,周涛,[image_message],2024-08-04 12:20:14,image,学习小组,Mac,21
user_1949,赵强,[voice_message],2024-04-22 19:29:12,voice,游戏开黑群,iOS,93
user_1023,陈军,大家好！,2024-11-14 20:31:32,text,技术交流群,iOS,4
user_1204,黄磊,[voice_message],2024-07-24 13:24:05,voice,生活闲聊群,Android,78
user_1253,王军,[voice_message],2024-02-09 21:55:09,voice,工作通知群,Web,48
user_1388,周丽,[voice_message],2024-05-03 22:31:54,voice,工作通知群,Mac,82
user_1734,赵军,周末有一起打球的吗？,2024-12-12 11:03:20,text,工作通知群,Windows,10
user_1229,周静,[voice_message],2024-06-23 03:19:00,voice,游戏开黑群,Web,76
user_1532,刘强,有人在线吗？,2024-05-14 05:30:58,text,游戏开黑群,iOS,6
user_1738,黄秀英,[voice_message],2024-01-08 15:51:07,voice,学习小组,Windows,25
user_1150,吴军,[image_message],2024-12-19 04:18:29,image,工作通知群,Web,43
user_1571,赵伟,[voice_message],2024-02-02 02:09:34,voice,工作通知群,Windows,56
user_1524,王芳,[image_message],2024-07-23 15:41:58,image,技术交流群,Mac,71
user_1656,刘涛,[image_message],2024-05-08 12:14:27,image,学习小组,iOS,47
user_1560,周芳,这个功能很好用,2024-10-31 00:08:56,text,技术交流群,Mac,7
user_1633,周涛,[image_message],2024-09-01 11:50:52,image,学习小组,Mac,72
user_1039,赵伟,[image_message],2024-02-16 16:40:44,image,工作通知群,Web,46
user_1628,张涛,[voice_message],2024-11-20 07:10:42,voice,游戏开黑群,iOS,32
user_1784,陈丽,[voice_message],2024-04-10 11:44:26,voice,生活闲聊群,Android,96
user_1083,黄涛,[image_message],2024-10-20 23:07:56,image,技术交流群,Android,10
user_1532,张娜,求助，这个bug怎么解决,2024-02-10 18:18:22,text,学习小组,iOS,12
user_1556,杨伟,[voice_message],2024-03-21 06:33:29,voice,游戏开黑群,iOS,79
user_1794,赵磊,[voice_message],2024-08-10 03:47:58,voice,工作通知群,Web,96
user_1144,陈军,[voice_message],2024-07-29 12:07:38,voice,工作通知群,Mac,50
user_1037,陈杰,[image_message],2024-06-06 00:07:34,image,游戏开黑群,Android,42
user_1823,周丽,求助，这个bug怎么解决,2024-05-11 10:20:50,text,工作通知群,Web,12
user_1771,杨军,项目进度如何？,2024-12-20 14:07:48,text,游戏开黑群,Windows,7
user_1097,吴涛,[voice_message],2024-09-07 21:34:43,voice,生活闲聊群,Mac,36
user_1682,赵丽,有人在线吗？,2024-03-09 23:49:17,text,游戏开黑群,Mac,6
user_1819,赵秀英,有人在线吗？,2024-06-27 17:56:36,text,工作通知群,iOS,6
user_1860,张强,有人会Python吗？,2024-04-17 11:55:33,text,游戏开黑群,Android,11
user_1544,张强,[voice_message],2024-01-09 17:19:45,voice,工作通知群,Mac,44
user_1495,张磊,[voice_message],2024-07-04 02:38:00,voice,学习小组,iOS,87
user_1034,赵杰,[image_message],2024-04-03 00:14:35,image,工作通知群,iOS,48
user_1983,周丽,[voice_message],2024-07-02 05:56:50,voice,技术交流群,Web,52
user_1110,刘涛,会议几点开始？,2024-05-03 12:59:20,text,生活闲聊群,iOS,7
user_1078,刘勇,[image_message],2024-02-26 05:22:28,image,游戏开黑群,iOS,76
user_1432,杨敏,生日快乐！,2024-01-23 13:02:34,text,学习小组,Windows,5
user_1044,吴强,生日快乐！,2024-11-28 22:59:10,text,技术交流群,Windows,5
user_1182,黄丽,明白了,2024-05-08 17:00:41,text,游戏开黑群,Mac,3
user_1297,黄伟,项目进度如何？,2024-04-11 19:31:44,text,工作通知群,iOS,7
user_1953,张磊,[voice_message],2024-04-08 22:45:10,voice,工作通知群,Web,22
user_1203,黄伟,[voice_message],2024-04-25 00:15:53,voice,游戏开黑群,Windows,10
user_1225,杨娜,[image_message],2024-10-31 21:36:13,image,工作通知群,iOS,56
user_1692,赵秀英,[voice_message],2024-04-11 02:32:03,voice,工作通知群,Android,56
user_1259,刘秀英,[image_message],2024-03-27 21:34:23,image,游戏开黑群,Web,41
user_1134,陈勇,生日快乐！,2024-02-28 16:47:02,text,学习小组,Mac,5
user_1115,赵强,[voice_message],2024-12-24 07:33:41,voice,学习小组,Windows,87
user_1089,赵涛,[voice_message],2024-05-11 22:34:27,voice,技术交流群,iOS,40
user_1297,吴涛,[image_message],2024-10-23 22:45:27,image,学习小组,Windows,69
user_1251,杨静,[image_message],2024-05-08 01:30:40,image,游戏开黑群,Windows,59
user_1976,赵洋,[image_message],2024-03-19 09:57:55,image,学习小组,Web,29
user_1916,黄强,[voice_message],2024-04-05 06:03:39,voice,生活闲聊群,iOS,29
user_1153,刘敏,谢谢分享！,2024-04-04 14:37:08,text,游戏开黑群,Web,5
user_1897,赵勇,[voice_message],2024-11-06 07:19:22,voice,游戏开黑群,Windows,78
user_1161,陈勇,大家好！,2024-12-28 02:40:39,text,技术交流群,Android,4
user_1096,吴娟,[voice_message],2024-10-15 03:37:30,voice,技术交流群,Android,36
user_1752,王军,[image_message],2024-12-15 15:08:16,image,学习小组,iOS,97
user_1847,张敏,[voice_message],2024-05-13 01:27:44,voice,工作通知群,Android,100
user_1952,周杰,推荐一本好书,2024-04-06 14:17:27,text,生活闲聊群,Windows,6
user_1043,陈伟,[image_message],2024-12-24 02:58:42,image,生活闲聊群,Android,83
user_1713,张敏,[image_message],2024-07-06 11:20:13,image,游戏开黑群,Web,89
user_1828,陈伟,周末有什么计划？,2024-08-12 10:58:03,text,技术交流群,Web,8
user_1083,张涛,[image_message],2024-08-09 17:26:19,image,学习小组,Android,21
user_1041,赵军,明白了,2024-07-09 22:52:52,text,学习小组,Windows,3
user_1657,张丽,[voice_message],2024-03-19 21:48:14,voice,工作通知群,Windows,13
user_1905,张军,[voice_message],2024-08-22 20:16:22,voice,游戏开黑群,Android,32
user_1627,李娟,[voice_message],2024-09-03 10:05:16,voice,游戏开黑群,Mac,77
user_1706,黄伟,[image_message],2024-11-08 04:43:14,image,生活闲聊群,Mac,40
user_1006,赵芳,[voice_message],2024-02-18 11:52:16,voice,工作通知群,Android,21
user_1438,黄洋,[image_message],2024-06-06 06:30:27,image,生活闲聊群,Windows,71
user_1317,周丽,周末有一起打球的吗？,2024-02-10 03:26:30,text,技术交流群,Windows,10
user_1604,刘勇,代码已经提交,2024-04-15 11:44:39,text,学习小组,Web,6
user_1652,刘杰,[image_message],2024-11-19 00:53:48,image,学习小组,Windows,32
user_1744,周涛,有人会Python吗？,2024-03-08 14:42:29,text,工作通知群,Mac,11
user_1518,陈丽,[image_message],2024-06-28 23:48:57,image,学习小组,Windows,79
user_1743,周伟,[image_message],2024-02-24 13:55:03,image,游戏开黑群,Web,92
user_1023,杨强,推荐一本好书,2024-11-16 06:41:19,text,生活闲聊群,Android,6
user_1777,刘娟,[voice_message],2024-01-15 09:19:41,voice,工作通知群,Mac,14
user_1838,张静,[voice_message],2024-02-16 10:02:12,voice,游戏开黑群,Android,28
user_1007,李杰,[voice_message],2024-12-15 01:06:14,voice,学习小组,Mac,86
user_1215,黄静,晚上一起吃饭吗？,2024-08-19 22:49:33,text,生活闲聊群,Android,8
user_1083,周强,[image_message],2024-06-17 23:25:28,image,生活闲聊群,iOS,83
user_1246,吴涛,[image_message],2024-12-11 07:51:20,image,游戏开黑群,Windows,26
user_1250,杨杰,周末有一起打球的吗？,2024-11-07 18:35:05,text,学习小组,Web,10
user_1036,王娟,[voice_message],2024-09-19 16:01:40,voice,游戏开黑群,Web,13
user_1396,陈涛,有人在线吗？,2024-11-15 15:08:06,text,工作通知群,Web,6
user_1204,吴静,项目进度如何？,2024-02-14 00:11:02,text,生活闲聊群,Windows,7
user_1228,王强,[image_message],2024-11-26 06:20:58,image,游戏开黑群,Mac,58
user_1451,张静,有人在线吗？,2024-06-11 16:28:58,text,生活闲聊群,Android,6
user_1071,黄娟,[image_message],2024-06-27 06:45:02,image,学习小组,iOS,17
user_1969,赵静,[image_message],2024-02-04 21:18:44,image,工作通知群,Mac,73
user_1819,刘伟,周末有什么计划？,2024-03-19 23:25:00,text,生活闲聊群,Mac,8
user_1896,刘丽,[image_message],2024-09-27 15:58:52,image,工作通知群,iOS,70
user_1341,李芳,[voice_message],2024-02-11 05:11:09,voice,学习小组,iOS,75
user_1819,张秀英,[image_message],2024-04-10 16:35:13,image,工作通知群,Android,10
user_1142,黄洋,[image_message],2024-06-08 04:41:10,image,游戏开黑群,iOS,91
user_1492,周秀英,[image_message],2024-01-23 20:17:35,image,技术交流群,Mac,21
user_1207,张杰,[voice_message],2024-02-03 18:34:25,voice,学习小组,Web,26
user_1152,陈静,[image_message],2024-04-26 13:48:01,image,学习小组,iOS,29
user_1549,黄涛,[voice_message],2024-01-08 05:43:46,voice,游戏开黑群,Android,51
user_1426,张军,[voice_message],2024-10-03 06:51:22,voice,技术交流群,Android,90
user_1408,刘军,[voice_message],2024-05-24 03:15:53,voice,工作通知群,iOS,90
user_1721,赵涛,[image_message],2024-04-10 04:57:03,image,游戏开黑群,Windows,26
user_1781,王杰,[image_message],2024-05-03 22:30:26,image,技术交流群,Web,46
user_1592,李娟,[voice_message],2024-06-12 19:48:49,voice,技术交流群,iOS,99
user_1420,陈杰,[image_message],2024-09-21 09:56:40,image,技术交流群,Mac,60
user_1517,吴勇,[voice_message],2024-10-11 02:27:41,voice,生活闲聊群,iOS,92
user_1714,刘芳,[voice_message],2024-03-01 12:32:07,voice,游戏开黑群,iOS,14
user_1605,杨杰,[image_message],2024-07-23 20:09:10,image,技术交流群,iOS,42
user_1308,吴娟,[image_message],2024-09-11 21:44:43,image,游戏开黑群,Web,54
user_1800,杨杰,[voice_message],2024-04-14 17:07:30,voice,生活闲聊群,Android,84
user_1209,李伟,API文档更新了,2024-12-05 20:13:31,text,工作通知群,iOS,8
user_1360,陈磊,[voice_message],2024-05-28 05:29:47,voice,技术交流群,Android,75
user_1976,陈敏,[voice_message],2024-09-05 06:51:48,voice,游戏开黑群,Web,44
user_1682,王涛,[image_message],2024-04-13 17:20:52,image,学习小组,Web,20
user_1671,张勇,[voice_message],2024-12-09 04:32:34,voice,技术交流群,Windows,16
user_1850,陈敏,[voice_message],2024-11-08 11:32:52,voice,游戏开黑群,iOS,99
user_1468,黄芳,[voice_message],2024-01-12 10:27:44,voice,学习小组,Web,29
user_1030,杨勇,[image_message],2024-01-16 12:50:07,image,工作通知群,Windows,75
user_1074,周杰,[image_message],2024-10-18 01:00:23,image,技术交流群,Mac,48
user_1406,周敏,学习到了新知识,2024-08-08 18:56:58,text,游戏开黑群,iOS,7
user_1122,周涛,有人会Python吗？,2024-10-25 16:40:33,text,学习小组,Web,11
user_1812,张娟,晚上一起吃饭吗？,2024-12-26 03:24:14,text,工作通知群,iOS,8
user_1776,黄丽,明白了,2024-09-13 12:28:52,text,生活闲聊群,Windows,3
user_1688,王娟,[voice_message],2024-02-26 02:05:10,voice,技术交流群,Windows,77
user_1141,李勇,[image_message],2024-04-14 16:25:52,image,技术交流群,Mac,53
user_1417,吴伟,[image_message],2024-07-10 17:46:09,image,游戏开黑群,Mac,31
user_1480,赵敏,[image_message],2024-04-25 02:22:43,image,技术交流群,Windows,56
user_1360,赵伟,[voice_message],2024-10-08 18:35:12,voice,生活闲聊群,Windows,46
user_1202,黄芳,[image_message],2024-08-21 09:56:53,image,工作通知群,Mac,26
user_1923,刘丽,[image_message],2024-09-02 21:48:41,image,生活闲聊群,Web,86
user_1702,吴丽,代码已经提交,2024-03-31 06:44:00,text,学习小组,Mac,6
user_1215,吴强,[voice_message],2024-08-01 17:10:53,voice,生活闲聊群,Windows,78
user_1327,杨芳,[image_message],2024-05-10 03:08:56,image,游戏开黑群,Android,48
user_1185,黄磊,[voice_message],2024-10-01 02:00:30,voice,学习小组,Windows,76
user_1380,吴芳,学习到了新知识,2024-01-25 14:49:32,text,技术交流群,Mac,7
user_1572,周丽,[voice_message],2024-10-16 15:10:11,voice,学习小组,Web,20
user_1837,陈强,项目进度如何？,2024-03-11 15:42:40,text,学习小组,Windows,7
user_1148,张娜,[voice_message],2024-01-01 17:47:03,voice,工作通知群,Windows,27
user_1603,赵娜,[voice_message],2024-08-04 10:24:24,voice,学习小组,Windows,79
user_1289,周静,[image_message],2024-07-31 08:33:57,image,生活闲聊群,Mac,73
user_1933,吴秀英,大家好！,2024-08-05 19:29:43,text,技术交流群,Mac,4
user_1190,赵敏,[voice_message],2024-03-25 17:39:32,voice,技术交流群,Mac,81
user_1068,王娜,[voice_message],2024-11-11 16:08:01,voice,工作通知群,Windows,11
user_1428,周伟,[image_message],2024-06-03 22:31:04,image,生活闲聊群,Mac,76
user_1553,刘静,[image_message],2024-07-24 09:04:02,image,工作通知群,Windows,95
user_1746,王丽,[image_message],2024-05-05 13:36:52,image,生活闲聊群,Windows,42
user_1769,周芳,[voice_message],2024-01-17 14:50:47,voice,技术交流群,Mac,42
user_1196,张伟,服务器挂了，紧急处理,2024-03-25 20:53:59,text,生活闲聊群,Web,10
user_1612,杨军,[voice_message],2024-10-29 21:18:26,voice,工作通知群,Android,42
user_1652,周伟,[voice_message],2024-12-23 16:25:43,voice,生活闲聊群,Android,78
user_1903,杨军,[image_message],2024-03-11 19:48:24,image,学习小组,Mac,61
user_1025,杨磊,项目进度如何？,2024-12-15 09:31:04,text,技术交流群,Android,7
user_1687,杨娜,[voice_message],2024-02-20 03:47:22,voice,学习小组,Mac,31
user_1622,吴娜,[voice_message],2024-06-20 20:28:11,voice,生活闲聊群,Web,16
user_1545,赵涛,[image_message],2024-07-07 15:26:53,image,技术交流群,Windows,58
user_1058,黄军,[image_message],2024-10-04 03:26:05,image,技术交流群,Android,89
user_1047,周强,[voice_message],2024-08-06 14:41:49,voice,学习小组,Windows,99
user_1635,黄秀英,推荐一本好书,2024-05-20 15:21:14,text,技术交流群,Windows,6
user_1651,陈静,[image_message],2024-03-02 14:37:26,image,工作通知群,iOS,95
user_1252,赵娟,API文档更新了,2024-08-31 13:12:42,text,生活闲聊群,Windows,8
user_1231,李勇,[voice_message],2024-11-27 15:33:37,voice,生活闲聊群,Android,94
user_1709,张杰,[voice_message],2024-01-18 10:02:33,voice,生活闲聊群,iOS,85
user_1510,杨娟,[image_message],2024-01-03 15:16:41,image,学习小组,Web,72
user_1817,黄军,[image_message],2024-10-21 12:55:25,image,游戏开黑群,Web,44
user_1547,吴强,[voice_message],2024-08-25 13:54:10,voice,生活闲聊群,Android,22
user_1788,刘洋,[image_message],2024-09-22 18:30:07,image,技术交流群,Mac,87
user_1611,赵敏,[image_message],2024-06-16 11:59:14,image,学习小组,Android,100
user_1804,杨娟,谢谢分享！,2024-12-07 07:08:25,text,工作通知群,Android,5
user_1070,刘勇,[voice_message],2024-01-20 19:10:11,voice,生活闲聊群,iOS,96
user_1931,周涛,[image_message],2024-09-22 07:49:34,image,游戏开黑群,Windows,12
user_1757,吴敏,[voice_message],2024-11-05 08:26:15,voice,工作通知群,Android,95
user_1496,陈强,[image_message],2024-07-06 05:04:58,image,游戏开黑群,Windows,70
user_1232,刘静,[voice_message],2024-04-14 13:13:43,voice,游戏开黑群,iOS,39
user_1791,周洋,[voice_message],2024-09-20 22:04:53,voice,生活闲聊群,iOS,73
user_1085,张静,[voice_message],2024-01-07 02:16:42,voice,技术交流群,Android,73
user_1879,王勇,[image_message],2024-05-11 11:30:40,image,技术交流群,Android,75
user_1300,吴涛,[voice_message],2024-11-20 03:24:31,voice,工作通知群,Web,14
user_1701,刘磊,[voice_message],2024-10-30 01:23:26,voice,游戏开黑群,Android,22
user_1131,杨敏,[image_message],2024-07-31 22:32:10,image,工作通知群,Android,78
user_1595,李秀英,[image_message],2024-03-28 19:28:43,image,游戏开黑群,Web,66
user_1427,吴敏,[voice_message],2024-12-10 05:05:46,voice,游戏开黑群,Web,40
user_1941,刘秀英,[image_message],2024-12-19 18:33:39,image,学习小组,iOS,56
user_1242,刘洋,[voice_message],2024-07-07 14:02:29,voice,游戏开黑群,Windows,18
user_1704,杨涛,[image_message],2024-07-05 13:16:57,image,生活闲聊群,Web,53
user_1474,王强,今天的任务完成了,2024-11-08 23:23:55,text,技术交流群,Windows,8
user_1561,周娜,[voice_message],2024-04-15 18:08:21,voice,生活闲聊群,Mac,23
user_1570,黄伟,[voice_message],2024-04-24 05:03:57,voice,工作通知群,iOS,10
user_1678,张勇,周末有一起打球的吗？,2024-07-04 18:51:48,text,生活闲聊群,Mac,10
user_1373,黄敏,今天的任务完成了,2024-10-02 09:19:08,text,工作通知群,Android,8
user_1605,吴伟,[voice_message],2024-10-05 18:17:59,voice,学习小组,Web,73
user_1735,杨军,[image_message],2024-05-07 23:12:14,image,游戏开黑群,Windows,33
user_1616,刘磊,大家好！,2024-12-13 12:57:56,text,学习小组,Android,4
user_1369,张丽,项目进度如何？,2024-06-09 18:11:58,text,游戏开黑群,Mac,7
user_1719,周娟,新人报到，请多关照,2024-09-01 04:28:05,text,技术交流群,Mac,9
user_1771,陈娜,[voice_message],2024-01-14 17:32:46,voice,生活闲聊群,Windows,73
user_1804,张秀英,API文档更新了,2024-03-09 21:24:21,text,工作通知群,Android,8
user_1436,赵杰,[image_message],2024-05-17 02:01:59,image,游戏开黑群,iOS,53
user_1366,周勇,[voice_message],2024-07-26 05:40:00,voice,技术交流群,Mac,81
user_1465,吴娟,[voice_message],2024-09-02 03:50:28,voice,学习小组,iOS,92
user_1707,王洋,项目进度如何？,2024-12-28 13:15:16,text,游戏开黑群,Windows,7
user_1078,黄洋,[image_message],2024-05-05 04:42:55,image,学习小组,Windows,48
user_1654,赵丽,[image_message],2024-06-12 04:23:11,image,工作通知群,Windows,50
user_1642,杨芳,有人在线吗？,2024-04-24 05:52:35,text,生活闲聊群,Mac,6
user_1655,周静,[image_message],2024-09-18 08:59:36,image,学习小组,Windows,63
user_1728,周伟,[image_message],2024-08-22 01:54:33,image,生活闲聊群,Mac,21
user_1469,杨军,[voice_message],2024-11-05 08:41:05,voice,学习小组,iOS,21
user_1617,李静,[voice_message],2024-09-06 18:57:12,voice,游戏开黑群,Web,14
user_1474,周军,求助，这个bug怎么解决,2024-01-03 01:50:24,text,技术交流群,Web,12
user_1090,李勇,大家好！,2024-08-05 20:25:31,text,学习小组,Mac,4
user_1860,黄磊,[image_message],2024-06-02 14:45:32,image,技术交流群,Web,15
user_1373,李强,谢谢分享！,2024-07-18 12:41:53,text,工作通知群,Android,5
user_1123,陈静,[voice_message],2024-02-13 14:21:55,voice,工作通知群,Mac,61
user_1871,周磊,[voice_message],2024-02-28 13:31:18,voice,生活闲聊群,Mac,87
user_1663,陈军,会议几点开始？,2024-05-15 05:54:17,text,游戏开黑群,Web,7
user_1809,杨军,[image_message],2024-01-08 18:39:23,image,游戏开黑群,Android,50
user_1460,周磊,[image_message],2024-11-12 14:34:23,image,游戏开黑群,Windows,62
user_1651,王娟,[voice_message],2024-05-21 01:01:24,voice,学习小组,Android,34
user_1139,刘涛,API文档更新了,2024-08-06 02:44:07,text,技术交流群,Web,8
user_1359,杨丽,[voice_message],2024-04-03 15:50:27,voice,技术交流群,Mac,35
user_1502,李秀英,[image_message],2024-03-23 11:50:12,image,工作通知群,iOS,44
user_1923,刘娜,[voice_message],2024-12-03 12:24:46,voice,游戏开黑群,Mac,28
user_1300,吴洋,[voice_message],2024-12-02 03:23:32,voice,学习小组,Windows,62
user_1043,陈磊,学习到了新知识,2024-09-10 16:14:50,text,技术交流群,Android,7
user_1842,吴静,[voice_message],2024-01-16 06:55:55,voice,工作通知群,Windows,17
user_1856,刘杰,[voice_message],2024-12-09 23:50:46,voice,学习小组,iOS,55
user_1471,王杰,服务器挂了，紧急处理,2024-12-25 03:03:48,text,游戏开黑群,Android,10
user_1910,黄丽,API文档更新了,2024-03-01 08:06:03,text,工作通知群,iOS,8
user_1186,张芳,新人报到，请多关照,2024-03-20 11:38:23,text,工作通知群,Mac,9
user_1272,周涛,[image_message],2024-03-08 09:43:31,image,工作通知群,iOS,89
user_1513,吴娜,[voice_message],2024-02-09 20:37:13,voice,学习小组,Android,61
user_1330,张强,[voice_message],2024-05-31 19:38:21,voice,技术交流群,Web,60
user_1240,王杰,[voice_message],2024-03-24 20:30:07,voice,生活闲聊群,Windows,38
user_1001,赵洋,有人会Python吗？,2024-03-09 09:39:38,text,工作通知群,iOS,11
user_1078,刘勇,明白了,2024-05-04 06:44:59,text,生活闲聊群,iOS,3
user_1256,李秀英,[voice_message],2024-07-03 22:56:31,voice,技术交流群,Mac,70
user_1678,杨娟,[voice_message],2024-02-27 17:14:13,voice,工作通知群,iOS,55
user_1069,黄静,[voice_message],2024-11-24 14:20:20,voice,生活闲聊群,Windows,87
user_1442,黄敏,晚上一起吃饭吗？,2024-10-06 07:40:15,text,生活闲聊群,iOS,8
user_1050,吴军,[voice_message],2024-12-24 03:04:57,voice,技术交流群,Windows,93
user_1278,王杰,生日快乐！,2024-02-12 04:25:58,text,游戏开黑群,Mac,5
user_1937,李丽,这个问题怎么解决？,2024-10-25 04:46:27,text,工作通知群,Web,9
user_1576,李磊,[voice_message],2024-10-13 03:53:31,voice,学习小组,Web,58
user_1613,周洋,[image_message],2024-08-04 03:33:27,image,技术交流群,Mac,84
user_1174,赵芳,大家好！,2024-10-28 00:49:31,text,学习小组,iOS,4
user_1149,王军,[image_message],2024-11-12 03:12:47,image,工作通知群,iOS,57
user_1115,黄娟,[voice_message],2024-04-25 12:22:35,voice,学习小组,Web,36
user_1722,张娜,[image_message],2024-04-08 15:31:29,image,技术交流群,Mac,75
user_1696,黄磊,[image_message],2024-05-17 04:10:02,image,学习小组,Android,40
user_1907,刘涛,[image_message],2024-02-23 16:24:45,image,游戏开黑群,iOS,60
user_1228,杨娜,项目进度如何？,2024-10-14 12:05:29,text,生活闲聊群,Mac,7
user_1587,赵芳,有人在线吗？,2024-06-06 15:39:51,text,工作通知群,Android,6
user_1625,杨勇,周末有什么计划？,2024-12-24 06:29:38,text,工作通知群,Web,8
user_1963,陈军,[image_message],2024-04-30 02:59:39,image,游戏开黑群,Web,73
user_1855,陈磊,这个功能很好用,2024-06-25 07:26:47,text,学习小组,Windows,7
user_1761,陈伟,这个功能很好用,2024-01-12 06:59:31,text,学习小组,Windows,7
user_1821,赵秀英,[image_message],2024-08-21 12:28:00,image,生活闲聊群,iOS,35
user_1360,杨杰,[voice_message],2024-07-28 16:15:35,voice,学习小组,Android,91
user_1033,吴敏,[voice_message],2024-03-21 13:36:30,voice,学习小组,iOS,92
user_1327,周芳,[image_message],2024-09-28 22:20:50,image,技术交流群,Windows,51
user_1426,刘秀英,[image_message],2024-08-12 22:17:58,image,游戏开黑群,Mac,52
user_1838,赵静,晚上一起吃饭吗？,2024-10-12 22:39:44,text,工作通知群,Android,8
user_1102,张丽,有人在线吗？,2024-07-04 10:25:06,text,学习小组,iOS,6
user_1564,王丽,[image_message],2024-08-26 19:35:45,image,技术交流群,iOS,54
user_1836,陈磊,[image_message],2024-08-08 16:38:17,image,学习小组,iOS,51
