user_id,user_name,message_content,send_time,message_type,chat_room,device_type,message_length
user_1411,张芳,[image_message],2024-04-03 17:35:16,image,学习小组,Android,58
user_1995,王敏,求助，这个bug怎么解决,2024-11-10 09:58:53,text,游戏开黑群,iOS,12
user_1800,刘杰,[image_message],2024-04-27 14:01:48,image,学习小组,Android,67
user_1053,吴洋,[image_message],2024-02-02 03:34:55,image,学习小组,iOS,74
user_1342,黄杰,[image_message],2024-05-30 20:23:31,image,技术交流群,Android,88
user_1713,杨敏,谢谢分享！,2024-03-14 05:03:13,text,工作通知群,Windows,5
user_1987,刘涛,[voice_message],2024-12-29 09:56:41,voice,游戏开黑群,iOS,49
user_1145,赵秀英,[voice_message],2024-06-29 09:03:31,voice,生活闲聊群,Windows,27
user_1806,黄涛,代码已经提交,2024-05-07 01:41:42,text,学习小组,Web,6
user_1493,王洋,生日快乐！,2024-08-18 21:25:27,text,生活闲聊群,Mac,5
user_1795,赵杰,这个问题怎么解决？,2024-02-05 05:13:14,text,学习小组,Mac,9
user_1941,杨伟,[image_message],2024-01-04 13:31:26,image,游戏开黑群,Android,87
user_1035,杨丽,新人报到，请多关照,2024-04-18 18:29:16,text,生活闲聊群,Web,9
user_1425,赵秀英,[image_message],2024-08-27 08:18:14,image,生活闲聊群,Windows,29
user_1634,赵勇,[voice_message],2024-10-04 05:41:12,voice,工作通知群,iOS,29
user_1042,赵军,[voice_message],2024-02-14 23:27:21,voice,游戏开黑群,iOS,46
user_1582,李丽,[voice_message],2024-02-15 22:23:56,voice,技术交流群,Mac,89
user_1953,李伟,[image_message],2024-05-06 17:12:03,image,工作通知群,Mac,63
user_1940,黄杰,[voice_message],2024-10-02 21:26:31,voice,工作通知群,Android,35
user_1868,李静,代码已经提交,2024-10-31 16:01:55,text,学习小组,Android,6
user_1165,张芳,[voice_message],2024-07-12 20:55:49,voice,游戏开黑群,Mac,14
user_1044,陈娟,[voice_message],2024-07-18 11:50:07,voice,生活闲聊群,Web,53
user_1317,张敏,周末有什么计划？,2024-08-20 01:42:05,text,技术交流群,Android,8
user_1366,杨伟,周末有什么计划？,2024-10-22 05:16:45,text,技术交流群,Android,8
user_1423,杨娜,[image_message],2024-06-27 10:19:33,image,生活闲聊群,Windows,14
user_1831,李娟,明白了,2024-11-22 22:52:22,text,技术交流群,Mac,3
user_1585,吴娟,这个功能很好用,2024-11-15 17:27:56,text,技术交流群,Mac,7
user_1887,赵勇,[voice_message],2024-05-24 05:15:57,voice,技术交流群,Mac,67
user_1404,陈娜,[image_message],2024-06-17 03:04:02,image,学习小组,Android,28
user_1203,周敏,[voice_message],2024-09-14 19:50:35,voice,生活闲聊群,Android,59
user_1098,黄秀英,会议几点开始？,2024-09-07 08:48:12,text,技术交流群,Web,7
user_1125,刘伟,大家好！,2024-07-23 11:30:50,text,游戏开黑群,Web,4
user_1031,王涛,[voice_message],2024-01-12 01:18:58,voice,学习小组,Web,100
user_1241,张磊,[image_message],2024-06-28 09:07:03,image,工作通知群,Mac,35
user_1709,张伟,代码已经提交,2024-03-02 02:35:20,text,游戏开黑群,iOS,6
user_1765,刘敏,[voice_message],2024-01-10 10:36:32,voice,学习小组,Windows,95
user_1636,周勇,服务器挂了，紧急处理,2024-11-23 09:44:41,text,学习小组,Android,10
user_1090,王丽,[image_message],2024-10-30 02:50:39,image,游戏开黑群,Mac,74
user_1441,王军,生日快乐！,2024-03-02 18:08:53,text,游戏开黑群,iOS,5
user_1438,李丽,[voice_message],2024-05-17 01:25:51,voice,生活闲聊群,Web,13
user_1151,陈军,项目进度如何？,2024-06-17 02:22:40,text,学习小组,Android,7
user_1902,吴洋,有人在线吗？,2024-04-22 16:31:02,text,学习小组,iOS,6
user_1142,张涛,会议几点开始？,2024-03-01 08:02:16,text,学习小组,iOS,7
user_1875,吴磊,有人会Python吗？,2024-01-29 01:10:54,text,游戏开黑群,iOS,11
user_1497,周敏,求助，这个bug怎么解决,2024-01-20 22:40:02,text,生活闲聊群,Windows,12
user_1416,周杰,[voice_message],2024-11-24 20:56:26,voice,技术交流群,Windows,31
user_1806,张伟,服务器挂了，紧急处理,2024-10-10 18:59:33,text,技术交流群,Android,10
user_1108,周涛,代码已经提交,2024-12-02 09:53:34,text,学习小组,Web,6
user_1460,刘涛,API文档更新了,2024-07-10 22:05:07,text,游戏开黑群,iOS,8
user_1142,赵娟,[image_message],2024-03-16 11:20:23,image,游戏开黑群,Mac,90
user_1458,赵军,[voice_message],2024-05-09 17:18:12,voice,工作通知群,Windows,57
user_1774,黄敏,[image_message],2024-01-30 14:07:17,image,学习小组,Android,77
user_1535,张静,[voice_message],2024-11-19 00:25:09,voice,学习小组,Mac,46
user_1251,张丽,新人报到，请多关照,2024-04-27 22:18:45,text,生活闲聊群,Android,9
user_1335,张娜,[image_message],2024-03-17 08:54:19,image,技术交流群,Web,64
user_1463,李秀英,推荐一本好书,2024-09-02 03:26:46,text,游戏开黑群,Windows,6
user_1196,吴敏,代码已经提交,2024-08-11 03:20:33,text,工作通知群,iOS,6
user_1688,李敏,[image_message],2024-09-23 21:18:14,image,生活闲聊群,Mac,35
user_1885,黄娟,晚上一起吃饭吗？,2024-08-15 03:51:15,text,生活闲聊群,Mac,8
user_1649,吴娜,[image_message],2024-03-25 10:37:47,image,游戏开黑群,Web,100
user_1295,张勇,[voice_message],2024-10-31 00:21:07,voice,学习小组,Web,32
user_1639,张娟,晚上一起吃饭吗？,2024-04-01 20:07:55,text,工作通知群,Mac,8
user_1834,王娜,会议几点开始？,2024-11-17 04:00:17,text,技术交流群,iOS,7
user_1059,赵静,[image_message],2024-11-12 08:32:03,image,游戏开黑群,Mac,19
user_1909,李洋,[voice_message],2024-11-29 06:02:55,voice,技术交流群,Web,92
user_1306,王静,今天的任务完成了,2024-04-24 10:37:56,text,工作通知群,Web,8
user_1252,张军,有人在线吗？,2024-08-31 21:57:55,text,技术交流群,iOS,6
user_1753,黄娜,[image_message],2024-02-21 17:59:45,image,技术交流群,iOS,45
user_1918,黄强,[image_message],2024-04-29 12:06:32,image,学习小组,Android,67
user_1304,刘娜,[image_message],2024-02-10 03:28:21,image,技术交流群,Android,15
user_1918,杨杰,[voice_message],2024-07-06 18:56:03,voice,工作通知群,Mac,16
user_1889,张娟,[voice_message],2024-02-07 14:34:33,voice,游戏开黑群,iOS,58
user_1035,刘磊,代码已经提交,2024-04-18 06:14:57,text,工作通知群,Web,6
user_1597,赵敏,[voice_message],2024-09-26 21:13:06,voice,工作通知群,Web,60
user_1938,杨娜,[voice_message],2024-10-09 11:32:06,voice,技术交流群,Android,71
user_1048,周伟,周末有什么计划？,2024-02-20 18:27:13,text,游戏开黑群,Mac,8
user_1363,赵强,[voice_message],2024-08-12 13:43:24,voice,技术交流群,Web,15
user_1248,黄军,[image_message],2024-04-23 01:30:55,image,游戏开黑群,iOS,72
user_1656,赵勇,[image_message],2024-01-14 00:59:09,image,生活闲聊群,Web,81
user_1038,李洋,[voice_message],2024-04-16 13:08:57,voice,生活闲聊群,Web,57
user_1266,刘敏,[image_message],2024-02-16 20:00:53,image,工作通知群,iOS,64
user_1451,杨丽,晚上一起吃饭吗？,2024-09-18 20:38:15,text,工作通知群,iOS,8
user_1828,黄强,有人会Python吗？,2024-09-23 15:35:14,text,生活闲聊群,Android,11
user_1595,杨娜,[voice_message],2024-06-30 02:50:37,voice,技术交流群,Android,71
user_1193,王军,谢谢分享！,2024-06-05 03:42:26,text,技术交流群,iOS,5
user_1106,赵敏,[voice_message],2024-01-16 04:09:06,voice,技术交流群,iOS,89
user_1656,黄敏,[voice_message],2024-07-05 22:40:45,voice,学习小组,Web,27
user_1047,王秀英,API文档更新了,2024-07-05 07:18:38,text,游戏开黑群,Web,8
user_1970,杨伟,[voice_message],2024-02-02 12:27:56,voice,生活闲聊群,iOS,37
user_1096,李秀英,[voice_message],2024-06-23 16:26:01,voice,学习小组,iOS,49
user_1009,刘涛,[voice_message],2024-11-10 18:40:11,voice,学习小组,Windows,14
user_1754,陈芳,生日快乐！,2024-12-24 12:20:01,text,游戏开黑群,Windows,5
user_1748,吴娟,服务器挂了，紧急处理,2024-04-11 05:49:49,text,生活闲聊群,Web,10
user_1108,杨勇,[image_message],2024-01-11 21:55:31,image,生活闲聊群,iOS,61
user_1033,赵敏,学习到了新知识,2024-07-12 23:43:33,text,学习小组,iOS,7
user_1358,王芳,[voice_message],2024-02-12 16:50:35,voice,生活闲聊群,Web,13
user_1157,张敏,[voice_message],2024-03-29 17:26:46,voice,游戏开黑群,Web,12
user_1386,吴静,[image_message],2024-12-19 03:38:10,image,生活闲聊群,Windows,21
user_1356,王伟,[voice_message],2024-09-25 01:56:17,voice,工作通知群,Android,48
user_1980,杨秀英,[image_message],2024-05-22 18:51:42,image,技术交流群,Web,16
user_1073,王娜,有人在线吗？,2024-04-06 16:09:37,text,生活闲聊群,Web,6
user_1580,周静,[image_message],2024-08-15 10:42:55,image,生活闲聊群,Android,18
user_1728,陈芳,[image_message],2024-06-18 01:37:37,image,学习小组,Mac,21
user_1784,王勇,有人在线吗？,2024-03-27 23:39:50,text,生活闲聊群,Mac,6
user_1844,刘娜,[image_message],2024-05-07 01:06:24,image,游戏开黑群,Windows,90
user_1061,周敏,[image_message],2024-05-24 08:09:29,image,工作通知群,Web,40
user_1355,李秀英,大家好！,2024-03-19 16:21:33,text,技术交流群,Android,4
user_1439,杨娟,这个功能很好用,2024-06-21 03:20:33,text,技术交流群,Mac,7
user_1830,吴杰,新人报到，请多关照,2024-06-06 00:39:10,text,工作通知群,Web,9
user_1722,刘静,[voice_message],2024-03-29 15:12:25,voice,游戏开黑群,Android,69
user_1544,赵芳,[voice_message],2024-02-19 09:07:03,voice,工作通知群,Mac,55
user_1123,赵敏,周末有什么计划？,2024-11-10 21:28:43,text,生活闲聊群,Windows,8
user_1875,吴洋,新人报到，请多关照,2024-01-27 22:51:50,text,技术交流群,Web,9
user_1674,周娜,[voice_message],2024-08-25 23:56:22,voice,生活闲聊群,Android,75
user_1142,陈磊,[voice_message],2024-03-02 19:23:18,voice,游戏开黑群,Mac,79
user_1553,李秀英,[image_message],2024-03-27 14:34:29,image,工作通知群,Web,89
user_1277,刘杰,[image_message],2024-10-01 02:53:20,image,游戏开黑群,Android,59
user_1775,周磊,API文档更新了,2024-02-26 16:05:48,text,游戏开黑群,Android,8
user_1430,张勇,[voice_message],2024-05-10 10:55:00,voice,学习小组,iOS,32
user_1759,刘娟,[image_message],2024-01-18 02:08:26,image,游戏开黑群,Mac,91
user_1248,周军,[image_message],2024-06-11 07:56:33,image,学习小组,Android,74
user_1373,王洋,[voice_message],2024-04-20 17:06:55,voice,技术交流群,Windows,60
user_1981,杨静,学习到了新知识,2024-09-08 16:31:13,text,游戏开黑群,Web,7
user_1040,李磊,会议几点开始？,2024-04-04 13:15:08,text,工作通知群,Android,7
user_1388,吴洋,晚上一起吃饭吗？,2024-10-04 00:55:25,text,学习小组,Mac,8
user_1385,王静,周末有什么计划？,2024-04-05 14:37:40,text,游戏开黑群,Web,8
user_1072,王敏,会议几点开始？,2024-05-24 06:50:16,text,生活闲聊群,Mac,7
user_1379,黄静,[voice_message],2024-03-20 19:24:24,voice,工作通知群,Windows,98
user_1903,杨芳,[image_message],2024-02-16 03:47:10,image,工作通知群,Windows,22
user_1426,张涛,[voice_message],2024-09-11 03:28:26,voice,技术交流群,Web,56
user_1326,周芳,API文档更新了,2024-02-23 15:27:09,text,生活闲聊群,iOS,8
user_1017,李娟,[image_message],2024-04-30 04:07:48,image,生活闲聊群,Android,25
user_1991,杨敏,有人在线吗？,2024-03-12 20:25:34,text,生活闲聊群,Windows,6
user_1164,王涛,[voice_message],2024-06-19 08:20:48,voice,工作通知群,iOS,10
user_1771,张芳,明白了,2024-05-29 03:07:57,text,学习小组,Web,3
user_1881,吴强,这个功能很好用,2024-07-16 11:31:42,text,游戏开黑群,Web,7
user_1419,周敏,服务器挂了，紧急处理,2024-06-25 04:03:25,text,游戏开黑群,Windows,10
user_1048,王娟,[image_message],2024-07-14 03:23:42,image,生活闲聊群,Windows,52
user_1451,赵娟,[image_message],2024-02-27 17:58:42,image,技术交流群,Windows,18
user_1367,杨强,[image_message],2024-12-24 08:54:48,image,工作通知群,Windows,80
user_1256,赵杰,[image_message],2024-12-15 09:24:41,image,技术交流群,Web,47
user_1239,杨静,[image_message],2024-06-19 11:03:52,image,学习小组,Web,21
user_1052,刘强,[image_message],2024-11-28 17:17:50,image,工作通知群,iOS,67
user_1881,吴军,[voice_message],2024-01-03 01:34:05,voice,游戏开黑群,Android,13
user_1006,吴丽,[voice_message],2024-10-22 21:26:59,voice,游戏开黑群,iOS,13
user_1516,王静,API文档更新了,2024-08-03 23:35:36,text,技术交流群,Web,8
user_1934,周芳,[voice_message],2024-09-08 22:51:32,voice,生活闲聊群,Web,90
user_1935,黄秀英,[voice_message],2024-05-05 05:14:02,voice,工作通知群,Android,53
user_1874,杨娟,[image_message],2024-11-18 17:42:16,image,学习小组,Web,43
user_1496,张秀英,[image_message],2024-08-30 10:50:03,image,游戏开黑群,Mac,12
user_1303,杨杰,[image_message],2024-01-24 03:49:24,image,生活闲聊群,Android,76
user_1922,杨静,[voice_message],2024-08-24 04:21:41,voice,生活闲聊群,Android,74
user_1775,赵强,[image_message],2024-08-24 07:30:28,image,工作通知群,Web,51
user_1826,黄芳,求助，这个bug怎么解决,2024-12-18 07:51:16,text,工作通知群,Windows,12
user_1760,杨勇,[voice_message],2024-10-26 10:35:10,voice,游戏开黑群,Web,96
user_1356,周洋,[voice_message],2024-05-01 19:30:56,voice,游戏开黑群,Web,50
user_1326,刘静,明白了,2024-05-20 09:38:11,text,游戏开黑群,Web,3
user_1810,吴磊,[image_message],2024-01-02 02:06:43,image,技术交流群,Web,45
user_1750,赵娟,[voice_message],2024-08-14 06:39:52,voice,生活闲聊群,Web,57
user_1562,吴静,[image_message],2024-07-16 14:49:45,image,技术交流群,Windows,37
user_1997,李伟,[image_message],2024-10-12 09:40:17,image,学习小组,iOS,80
user_1016,刘娟,[voice_message],2024-01-10 04:58:29,voice,学习小组,Mac,59
user_1319,李娜,周末有什么计划？,2024-02-14 21:45:35,text,生活闲聊群,iOS,8
user_1654,刘强,[voice_message],2024-12-03 10:16:50,voice,游戏开黑群,Mac,60
user_1525,杨秀英,[image_message],2024-11-24 01:27:25,image,生活闲聊群,Windows,34
user_1657,黄强,求助，这个bug怎么解决,2024-10-12 08:52:51,text,技术交流群,Web,12
user_1289,李杰,[voice_message],2024-02-01 09:57:03,voice,游戏开黑群,iOS,62
user_1763,黄敏,[voice_message],2024-10-14 13:01:30,voice,技术交流群,Windows,72
user_1651,周磊,[image_message],2024-01-01 08:59:51,image,工作通知群,Android,52
user_1911,赵娟,今天的任务完成了,2024-06-08 20:41:43,text,学习小组,Android,8
user_1825,李涛,推荐一本好书,2024-01-03 07:47:44,text,生活闲聊群,Mac,6
user_1328,李强,[image_message],2024-06-21 03:59:47,image,生活闲聊群,Web,16
user_1549,黄杰,[voice_message],2024-05-13 01:55:44,voice,学习小组,iOS,19
user_1096,吴娜,[image_message],2024-08-21 19:52:09,image,工作通知群,iOS,43
user_1465,王娟,[image_message],2024-12-15 00:27:25,image,工作通知群,Mac,68
user_1801,黄静,[image_message],2024-10-01 11:44:30,image,生活闲聊群,Android,69
user_1159,赵敏,[voice_message],2024-05-20 13:05:12,voice,技术交流群,Windows,59
user_1365,李洋,周末有一起打球的吗？,2024-01-06 09:56:15,text,工作通知群,Web,10
user_1178,吴杰,[voice_message],2024-05-22 12:22:53,voice,游戏开黑群,iOS,51
user_1263,赵伟,[voice_message],2024-11-03 03:46:40,voice,学习小组,Mac,31
user_1598,李勇,项目进度如何？,2024-11-02 14:01:29,text,工作通知群,Android,7
user_1294,刘强,[image_message],2024-03-29 16:52:01,image,学习小组,Web,81
user_1151,赵静,API文档更新了,2024-02-24 12:54:45,text,技术交流群,iOS,8
user_1904,吴军,[image_message],2024-02-18 04:19:44,image,生活闲聊群,Windows,48
user_1245,王敏,[voice_message],2024-04-30 14:49:36,voice,技术交流群,Windows,46
user_1427,陈杰,[voice_message],2024-09-18 20:44:07,voice,工作通知群,Mac,13
user_1581,吴静,[voice_message],2024-07-31 01:32:46,voice,工作通知群,iOS,21
user_1258,李磊,有人在线吗？,2024-10-07 04:46:06,text,生活闲聊群,iOS,6
user_1567,赵洋,[image_message],2024-12-17 16:05:13,image,生活闲聊群,Windows,46
user_1261,黄杰,[voice_message],2024-06-24 05:10:36,voice,游戏开黑群,iOS,56
user_1164,周磊,[voice_message],2024-10-30 10:06:23,voice,生活闲聊群,Windows,17
user_1021,黄勇,[image_message],2024-12-24 15:48:48,image,生活闲聊群,Android,85
user_1504,刘伟,明白了,2024-02-24 05:14:50,text,工作通知群,Mac,3
user_1380,吴丽,[image_message],2024-10-11 12:23:37,image,生活闲聊群,Web,40
user_1868,杨静,[voice_message],2024-02-09 20:29:00,voice,工作通知群,Web,46
user_1872,赵丽,谢谢分享！,2024-04-25 13:19:05,text,技术交流群,Android,5
user_1531,黄涛,[voice_message],2024-08-15 23:44:37,voice,游戏开黑群,Web,51
user_1254,张芳,会议几点开始？,2024-02-11 12:22:10,text,技术交流群,iOS,7
user_1469,王娜,[image_message],2024-02-25 02:36:06,image,技术交流群,Windows,44
user_1224,黄敏,[voice_message],2024-06-02 19:03:01,voice,技术交流群,Web,88
user_1627,周勇,[image_message],2024-12-17 01:48:40,image,工作通知群,Android,71
user_1996,周杰,[image_message],2024-03-31 17:49:20,image,游戏开黑群,Mac,85
user_1597,陈秀英,明白了,2024-07-08 16:58:48,text,学习小组,Windows,3
user_1993,杨静,[voice_message],2024-11-05 02:19:08,voice,技术交流群,Web,94
user_1569,陈杰,学习到了新知识,2024-12-16 08:53:45,text,工作通知群,Mac,7
user_1017,张涛,[image_message],2024-04-18 01:21:05,image,工作通知群,Web,96
user_1292,黄静,[voice_message],2024-06-14 17:50:12,voice,游戏开黑群,Web,57
user_1008,张娟,服务器挂了，紧急处理,2024-09-11 17:04:21,text,技术交流群,Web,10
user_1393,陈杰,[image_message],2024-10-09 22:47:34,image,技术交流群,iOS,42
user_1794,刘秀英,求助，这个bug怎么解决,2024-01-25 00:03:15,text,生活闲聊群,Windows,12
user_1255,张军,[voice_message],2024-05-08 12:40:36,voice,技术交流群,Android,18
user_1286,周芳,[image_message],2024-12-13 17:47:13,image,学习小组,iOS,56
user_1381,王娟,[image_message],2024-02-07 23:51:55,image,工作通知群,Mac,14
user_1499,刘磊,[voice_message],2024-03-08 23:30:15,voice,生活闲聊群,iOS,38
user_1142,陈丽,有人会Python吗？,2024-06-22 08:00:43,text,学习小组,Android,11
user_1207,杨磊,[voice_message],2024-02-07 12:25:22,voice,生活闲聊群,Android,71
user_1305,张静,服务器挂了，紧急处理,2024-05-29 13:33:26,text,工作通知群,Mac,10
user_1378,陈娜,[image_message],2024-03-03 05:32:36,image,游戏开黑群,Mac,71
user_1227,张勇,[image_message],2024-07-09 16:29:16,image,游戏开黑群,Android,40
user_1262,吴娜,[image_message],2024-05-05 14:52:01,image,工作通知群,iOS,49
user_1196,吴涛,推荐一本好书,2024-07-02 07:14:42,text,技术交流群,Android,6
user_1463,吴芳,[voice_message],2024-12-05 14:59:29,voice,游戏开黑群,iOS,59
user_1571,周静,谢谢分享！,2024-01-19 20:18:50,text,技术交流群,Windows,5
user_1279,周丽,[voice_message],2024-08-24 01:12:55,voice,工作通知群,Mac,74
user_1908,吴丽,[image_message],2024-04-05 19:04:07,image,学习小组,iOS,74
user_1917,杨娟,有人会Python吗？,2024-09-02 07:15:56,text,游戏开黑群,Android,11
user_1286,刘静,[voice_message],2024-05-24 06:46:41,voice,生活闲聊群,iOS,43
user_1222,刘军,[voice_message],2024-12-01 22:29:36,voice,技术交流群,Web,95
user_1494,王磊,[voice_message],2024-03-20 09:43:07,voice,生活闲聊群,Mac,93
user_1330,周伟,学习到了新知识,2024-01-22 12:34:27,text,技术交流群,Windows,7
user_1685,赵杰,[voice_message],2024-12-11 05:47:56,voice,游戏开黑群,iOS,20
user_1977,张娜,[image_message],2024-12-30 05:46:20,image,技术交流群,iOS,82
user_1566,周芳,[voice_message],2024-02-06 07:14:31,voice,生活闲聊群,Web,14
user_1817,赵涛,周末有什么计划？,2024-09-25 11:30:15,text,游戏开黑群,Web,8
user_1799,吴强,[voice_message],2024-12-03 06:26:16,voice,工作通知群,Windows,84
user_1158,刘勇,[voice_message],2024-12-05 11:33:27,voice,学习小组,Android,85
user_1964,周洋,[voice_message],2024-05-13 16:39:38,voice,技术交流群,iOS,50
user_1002,黄强,明白了,2024-02-18 16:44:54,text,游戏开黑群,iOS,3
user_1372,黄磊,[voice_message],2024-07-20 20:22:01,voice,游戏开黑群,Mac,51
user_1369,杨丽,周末有一起打球的吗？,2024-03-26 11:49:08,text,技术交流群,Web,10
user_1673,杨杰,[voice_message],2024-09-23 09:17:30,voice,生活闲聊群,Web,89
user_1397,张杰,会议几点开始？,2024-09-30 01:20:28,text,生活闲聊群,Android,7
user_1975,李勇,新人报到，请多关照,2024-12-04 01:11:24,text,工作通知群,Android,9
user_1124,陈涛,求助，这个bug怎么解决,2024-01-15 09:20:24,text,工作通知群,Android,12
user_1142,刘敏,这个问题怎么解决？,2024-07-09 14:27:44,text,技术交流群,Web,9
user_1295,刘涛,[voice_message],2024-09-22 15:36:27,voice,技术交流群,iOS,43
user_1762,王芳,新人报到，请多关照,2024-08-02 14:00:53,text,生活闲聊群,Android,9
user_1349,周勇,周末有什么计划？,2024-06-03 13:33:58,text,学习小组,Web,8
user_1511,吴芳,[voice_message],2024-12-03 15:50:47,voice,工作通知群,Mac,92
user_1329,周娜,[image_message],2024-10-06 14:13:00,image,生活闲聊群,Web,90
user_1536,吴娜,谢谢分享！,2024-02-17 12:19:37,text,学习小组,Web,5
user_1043,刘强,[voice_message],2024-08-25 18:10:10,voice,游戏开黑群,Web,58
user_1525,吴秀英,[voice_message],2024-08-22 09:22:58,voice,工作通知群,Windows,52
user_1169,王敏,[image_message],2024-12-10 04:51:01,image,游戏开黑群,Web,51
user_1481,李勇,这个功能很好用,2024-12-13 20:37:15,text,生活闲聊群,iOS,7
user_1122,刘丽,[voice_message],2024-01-20 12:17:17,voice,生活闲聊群,Mac,90
user_1989,陈秀英,学习到了新知识,2024-08-13 02:52:40,text,工作通知群,Mac,7
user_1795,赵秀英,[voice_message],2024-04-17 03:43:20,voice,技术交流群,Web,25
user_1637,杨杰,[voice_message],2024-12-06 21:29:43,voice,游戏开黑群,Mac,79
user_1575,刘涛,大家好！,2024-08-19 21:49:05,text,生活闲聊群,Android,4
user_1210,王伟,[image_message],2024-04-11 20:13:44,image,游戏开黑群,Mac,84
user_1450,李勇,周末有什么计划？,2024-11-04 12:49:46,text,技术交流群,Web,8
user_1542,王芳,[voice_message],2024-07-15 06:18:30,voice,游戏开黑群,Android,26
user_1335,吴涛,[voice_message],2024-10-04 07:04:54,voice,生活闲聊群,Android,75
user_1083,王洋,明白了,2024-07-10 09:49:04,text,学习小组,Mac,3
user_1276,吴敏,[image_message],2024-10-07 14:02:27,image,游戏开黑群,Web,27
user_1437,刘伟,[image_message],2024-06-08 18:30:59,image,游戏开黑群,Mac,66
user_1617,吴涛,[voice_message],2024-01-20 04:34:19,voice,学习小组,Android,63
user_1797,赵娜,[voice_message],2024-11-11 06:18:32,voice,技术交流群,Web,33
user_1392,张芳,学习到了新知识,2024-02-18 04:28:28,text,生活闲聊群,Web,7
user_1278,李涛,[image_message],2024-02-23 09:54:46,image,游戏开黑群,iOS,86
user_1316,周涛,[voice_message],2024-08-11 04:10:56,voice,生活闲聊群,iOS,59
user_1442,陈杰,[image_message],2024-08-26 05:03:01,image,生活闲聊群,Windows,64
user_1263,周芳,[voice_message],2024-12-04 07:48:45,voice,生活闲聊群,Android,90
user_1936,吴洋,[voice_message],2024-03-24 22:22:14,voice,游戏开黑群,Android,38
user_1135,周勇,求助，这个bug怎么解决,2024-05-20 19:22:37,text,技术交流群,Web,12
user_1972,黄娜,[image_message],2024-09-14 21:34:26,image,游戏开黑群,iOS,93
user_1651,王军,谢谢分享！,2024-03-11 02:04:25,text,工作通知群,Windows,5
user_1760,王敏,[image_message],2024-05-16 05:34:17,image,生活闲聊群,Android,66
user_1002,赵勇,[image_message],2024-09-26 00:32:58,image,生活闲聊群,Windows,12
user_1803,李娟,新人报到，请多关照,2024-09-06 00:09:59,text,游戏开黑群,Windows,9
user_1993,周洋,[image_message],2024-12-27 05:20:24,image,学习小组,Android,32
user_1376,刘秀英,[image_message],2024-04-15 22:47:47,image,技术交流群,Web,11
user_1810,周秀英,[voice_message],2024-05-23 13:29:11,voice,学习小组,Android,29
user_1689,刘勇,[voice_message],2024-12-11 15:32:36,voice,工作通知群,Mac,60
user_1192,陈芳,生日快乐！,2024-07-19 12:14:25,text,工作通知群,Mac,5
user_1563,吴丽,服务器挂了，紧急处理,2024-07-11 16:50:08,text,生活闲聊群,Android,10
user_1851,李静,[image_message],2024-06-03 11:13:16,image,学习小组,Windows,18
user_1365,赵杰,[image_message],2024-10-21 09:33:52,image,生活闲聊群,iOS,93
user_1026,王杰,[image_message],2024-11-19 23:03:56,image,生活闲聊群,Windows,72
user_1121,吴敏,[image_message],2024-07-25 11:37:42,image,生活闲聊群,Android,20
user_1774,李娜,[image_message],2024-08-07 21:57:11,image,学习小组,Android,30
user_1691,杨涛,[voice_message],2024-12-13 16:30:02,voice,技术交流群,Web,100
user_1196,张敏,[voice_message],2024-10-06 15:54:53,voice,工作通知群,Windows,60
user_1069,杨杰,[voice_message],2024-11-17 04:53:15,voice,技术交流群,Web,39
user_1350,刘伟,这个功能很好用,2024-09-12 13:05:52,text,游戏开黑群,iOS,7
user_1023,黄秀英,[image_message],2024-02-06 02:44:54,image,学习小组,Mac,69
user_1620,张磊,[voice_message],2024-02-21 09:15:45,voice,生活闲聊群,Web,23
user_1517,周强,[voice_message],2024-03-25 04:11:55,voice,工作通知群,Web,85
user_1069,杨伟,[voice_message],2024-12-22 15:43:05,voice,技术交流群,Web,20
user_1477,吴杰,[image_message],2024-04-28 23:29:01,image,生活闲聊群,Android,95
user_1276,王强,[image_message],2024-02-08 14:11:16,image,游戏开黑群,Web,68
user_1631,刘军,API文档更新了,2024-10-07 13:24:02,text,游戏开黑群,Mac,8
user_1809,杨敏,[image_message],2024-08-29 01:35:55,image,生活闲聊群,Windows,65
user_1511,张磊,[voice_message],2024-07-12 01:58:35,voice,工作通知群,iOS,28
user_1389,张丽,学习到了新知识,2024-03-21 22:44:41,text,技术交流群,Android,7
user_1663,赵涛,[voice_message],2024-10-22 04:40:37,voice,游戏开黑群,Android,56
user_1019,吴芳,[image_message],2024-11-11 17:37:04,image,工作通知群,Windows,62
user_1264,刘丽,[voice_message],2024-11-01 02:39:13,voice,游戏开黑群,Windows,60
user_1298,赵娜,[image_message],2024-10-17 12:51:32,image,技术交流群,Android,71
user_1024,张军,生日快乐！,2024-09-05 01:01:04,text,工作通知群,Web,5
user_1603,刘磊,[voice_message],2024-06-02 18:44:10,voice,学习小组,iOS,75
user_1897,王敏,[image_message],2024-04-26 01:19:03,image,学习小组,iOS,59
user_1865,刘秀英,[voice_message],2024-05-07 11:14:38,voice,学习小组,Mac,58
user_1907,陈静,[voice_message],2024-11-25 04:49:56,voice,生活闲聊群,Web,44
user_1011,李娜,[voice_message],2024-06-23 22:13:19,voice,生活闲聊群,iOS,71
user_1477,黄涛,[voice_message],2024-08-27 13:29:34,voice,技术交流群,Android,64
user_1936,黄丽,晚上一起吃饭吗？,2024-09-12 14:02:03,text,工作通知群,Windows,8
user_1781,黄强,[voice_message],2024-05-29 04:34:39,voice,生活闲聊群,Mac,43
